"trial","trial_ref","year","host_genotype","location","row_spacing","n","planting_date","first_sign_disease","fungicide_ai","fungicide_application_1","fungicide_application_2","fungicide_application_3","total_fungicide","dose_ai.ha","grain_yield.t.ha","yield_error","yield_gain","prop_yield_gain","PM_final_severity","PM_final_severity_error","Y_Msquare","Inc_Ms","AUDPC_m","AUDPC_sd","AUDPS_m","AUDPS_sd","dose","fungicide_timing_1","fungicide_timing_2","fungicide_timing_3","cluster_1","cluster_2","cluster_3","spray_management","D_pres"
"mung1617/01_2017_Hermitage_Jade_0.5_lowDose","mung1617/01",2017,"Jade","Hermitage",0.5,3,2017-02-13,2017-03-24,"tebuconazole",2017-03-27,2017-04-11,NA,2,62,0.563830896598808,0.0166480938896557,0.00335559681807096,0.00598705566397609,7,0,0.0186257869010656,32673.3814814815,140.5,26.5141471671257,164,27.5136329843952,"lowDose","3","15",NA,"Recommended","Recommended",NA,"Recommended_plus","highD"
"mung1617/01_2017_Hermitage_Jade_1_lowDose","mung1617/01",2017,"Jade","Hermitage",1,3,2017-02-13,2017-03-24,"tebuconazole",2017-03-27,2017-04-11,NA,2,62,0.656624579124579,0.033811464603952,0.235936184487107,0.560833594400496,7,0,0.0186257869010656,32673.3814814815,151.833333333333,40.6335247466096,174.333333333333,40.0790884793222,"lowDose","3","15",NA,"Recommended","Recommended",NA,"Recommended_plus","highD"
"mung1617/01_2017_Hermitage_Jade_0.25_highDose","mung1617/01",2017,"Jade","Hermitage",0.25,3,2017-02-13,2017-03-24,"propiconazole",2017-04-05,NA,NA,1,125,0.389961486252,0.101916879980304,-0.0563527613512244,-0.126262519410589,7,0,0.0186257869010656,32673.3814814815,144.833333333333,47.0593596783183,167,47.9478883789474,"highDose","12",NA,NA,"Late",NA,NA,"Late","highD"
"mung1617/01_2017_Hermitage_Jade_0.5_highDose","mung1617/01",2017,"Jade","Hermitage",0.5,3,2017-02-13,2017-03-24,"propiconazole",2017-04-05,NA,NA,1,125,0.478136284197024,0.0329597953835326,-0.0823390155837131,-0.146909267216459,7,0,0.0186257869010656,32673.3814814815,155.333333333333,17.8978583448784,177.333333333333,17.8978583448784,"highDose","12",NA,NA,"Late",NA,NA,"Late","highD"
"mung1617/01_2017_Hermitage_Jade_1_highDose","mung1617/01",2017,"Jade","Hermitage",1,3,2017-02-13,2017-03-24,"propiconazole",2017-04-05,NA,NA,1,125,0.326593844156396,0.14818137137158,-0.0940945504810757,-0.223668044282899,7,0,0.0186257869010656,32673.3814814815,177.666666666667,37.8593889720018,199.333333333333,38.8887301584062,"highDose","12",NA,NA,"Late",NA,NA,"Late","highD"
"mung1617/01_2017_Hermitage_Jade_0.25_lowDose","mung1617/01",2017,"Jade","Hermitage",0.25,3,2017-02-13,2017-03-24,"tebuconazole",2017-04-05,NA,NA,1,62,0.534050618339788,0.0272735382466111,0.0877363707365636,0.196579811663466,7.33333333333333,0.577350269189626,0.0186257869010656,32673.3814814815,175.333333333333,63.2145816511771,199.666666666667,65.3936796130431,"lowDose","12",NA,NA,"Late",NA,NA,"Late","highD"
"mung1617/01_2017_Hermitage_Jade_0.5_lowDose","mung1617/01",2017,"Jade","Hermitage",0.5,3,2017-02-13,2017-03-24,"tebuconazole",2017-04-05,NA,NA,1,62,0.500782515017763,0.0247829001290178,-0.059692784762974,-0.106503863392957,7.66666666666667,0.577350269189626,0.0186257869010656,32673.3814814815,182.666666666667,8.80814017448254,209,10.816653826392,"lowDose","12",NA,NA,"Late",NA,NA,"Late","highD"
"mung1617/01_2017_Hermitage_Jade_1_lowDose","mung1617/01",2017,"Jade","Hermitage",1,3,2017-02-13,2017-03-24,"tebuconazole",2017-04-05,NA,NA,1,62,0.683148019901088,0.0554410698312894,0.262459625263616,0.623881306471007,8,0,0.0186257869010656,32673.3814814815,206.166666666667,52.0920659345867,233,51.6430053347014,"lowDose","12",NA,NA,"Late",NA,NA,"Late","highD"
"mung1718/01_2018_Wellcamp_Jade_0.25_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.25,3,2018-02-13,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,60,1.555946994,0.0371478718840602,0.3190303615,0.2579238997338,7.666666667,0.577350269,0.185437939,1267.60049019608,172.5,26.4244205234476,180,23.6431808350738,"lowDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.25_highDose","mung1718/01",2018,"Jade","Wellcamp",0.25,3,2018-02-13,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,125,1.582020885,0.0211582144960632,0.3451042525,0.279003647806474,6.333333333,0.577350269,0.185437939,1267.60049019608,156.333333333333,2.88675134594813,161.333333333333,4.04145188432738,"highDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.25_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.25,3,2018-02-13,2018-03-21,"control",NA,NA,NA,0,0,0.900712969,0.643076659931248,NA,NA,8.333333333,0.577350269,0.185437939,1267.60049019608,178.833333333333,9.07377172587747,189,10.816653826392,"lowDose","control","control","control","Late",NA,NA,"control","highD"
"mung1718/01_2018_Wellcamp_Jade_0.5_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.5,3,2018-02-13,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,60,1.472523663,0.0104863559764681,0.202336531,0.159296631104589,7,0,0.185437939,1267.60049019608,166.166666666667,11.1840660465384,171.333333333333,10.9696551146029,"lowDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.5_highDose","mung1718/01",2018,"Jade","Wellcamp",0.5,3,2018-02-13,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,125,1.56753778,0.0269883511152545,0.297350648,0.234099874348278,6,0,0.185437939,1267.60049019608,147.666666666667,17.8978583448784,149.333333333333,16.7431578064991,"highDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.5_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.5,3,2018-02-13,2018-03-21,"control",NA,NA,NA,0,0,1.089077207,0.157634117602647,NA,NA,8,0,0.185437939,1267.60049019608,200.166666666667,8.51958527942137,205.333333333333,7.02376916856849,"lowDose","control","control","control","Late",NA,NA,"control","highD"
"mung1718/01_2018_Wellcamp_Jade_1_lowDose","mung1718/01",2018,"Jade","Wellcamp",1,3,2018-02-13,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,60,1.084522903,0.0097130899961001,0.0100724330000002,0.00937449727208008,7.333333333,0.577350269,0.185437939,1267.60049019608,175.666666666667,23.3041484146779,179.666666666667,22.1208800307161,"lowDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_1_highDose","mung1718/01",2018,"Jade","Wellcamp",1,3,2018-02-13,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,125,1.154251062,0.0359368296385339,0.079800592,0.0742710755201215,6,0,0.185437939,1267.60049019608,158,0,159,0,"highDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_1_lowDose","mung1718/01",2018,"Jade","Wellcamp",1,3,2018-02-13,2018-03-21,"control",NA,NA,NA,0,0,1.092765743,0.00196605032090756,NA,NA,7.333333333,1.154700538,0.185437939,1267.60049019608,193.666666666667,16.3120609774894,198.333333333333,16.1967074843418,"lowDose","control","control","control","Late",NA,NA,"control","highD"
"mung1718/01_2018_Wellcamp_Jade_0.25_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.25,3,2018-02-13,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,60,1.575397611,0.0704763214961178,0.3384809785,0.273648982968139,7,0,0.185437939,1267.60049019608,171.5,5.19615242270663,176.666666666667,2.3094010767585,"lowDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.25_highDose","mung1718/01",2018,"Jade","Wellcamp",0.25,3,2018-02-13,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,125,1.652113232,0.0161552414988994,0.4151965995,0.335670641489252,6,0,0.185437939,1267.60049019608,155.333333333333,11.8356805183873,159.333333333333,10.9696551146029,"highDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.25_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.25,3,2018-02-13,2018-03-21,"control",NA,NA,NA,0,0,1.573120296,0.00481119400079844,NA,NA,9,0,0.185437939,1267.60049019608,194.333333333333,8.51958527942137,204.666666666667,7.02376916856849,"lowDose","control","control","control","Late",NA,NA,"control","highD"
"mung1718/01_2018_Wellcamp_Jade_0.5_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.5,3,2018-02-13,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,60,1.216950267,0.719493138774783,-0.0532368649999999,-0.0419126155971795,7.333333333,0.577350269,0.185437939,1267.60049019608,189.5,14.422205101856,193,17.0880074906351,"lowDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.5_highDose","mung1718/01",2018,"Jade","Wellcamp",0.5,3,2018-02-13,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,125,1.690297844,0.0396114577423231,0.420110712,0.330747101286175,7,1.732050808,0.185437939,1267.60049019608,161.5,6.5,167.333333333333,7.23417813807023,"highDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_0.5_lowDose","mung1718/01",2018,"Jade","Wellcamp",0.5,3,2018-02-13,2018-03-21,"control",NA,NA,NA,0,0,1.451297057,0.0485757011282837,NA,NA,8.666666667,0.577350269,0.185437939,1267.60049019608,220.333333333333,14.3730071082336,226.333333333333,16.2583311976763,"lowDose","control","control","control","Late",NA,NA,"control","highD"
"mung1718/01_2018_Wellcamp_Jade_1_lowDose","mung1718/01",2018,"Jade","Wellcamp",1,3,2018-02-13,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,60,1.234357791,0.00410812620965155,0.159907321,0.148827075295523,6.666666667,0.577350269,0.185437939,1267.60049019608,170.333333333333,2.25462487641145,171.666666666667,1.15470053837925,"lowDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_1_highDose","mung1718/01",2018,"Jade","Wellcamp",1,3,2018-02-13,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,125,1.173093405,0.00545243051633063,0.098642935,0.0918078010613183,5.666666667,0.577350269,0.185437939,1267.60049019608,150.666666666667,12.7017059221718,153,10.3923048454133,"highDose","7","19",NA,"Late","Late",NA,"Late_plus","highD"
"mung1718/01_2018_Wellcamp_Jade_1_lowDose","mung1718/01",2018,"Jade","Wellcamp",1,3,2018-02-13,2018-03-21,"control",NA,NA,NA,0,0,1.056135197,0.00157892466241922,NA,NA,8,0,0.185437939,1267.60049019608,205,3.46410161513775,211.333333333333,0.577350269189626,"lowDose","control","control","control","Late",NA,NA,"control","highD"
"mung1819/01_2019_Hermitage_Jade_0.25_lowDose","mung1819/01",2019,"Jade","Hermitage",0.25,6,2018-02-04,2018-04-12,"tebuconazole",2018-04-15,NA,NA,1,62,0.543163586,0.0238327447277878,-0.044001714,-0.0749392275054401,5,1.095445115,0.0020056820718209,385.5,28,17.0058813355851,42.6666666666667,19.3769622662239,"lowDose","3",NA,NA,"Recommended",NA,NA,"Recommended","lowD"
"mung1819/01_2019_Hermitage_Jade_0.25_lowDose","mung1819/01",2019,"Jade","Hermitage",0.25,6,2018-02-04,2018-04-12,"tebuconazole",2018-04-15,2018-04-29,NA,2,62,0.563552428,0.0189410799265472,-0.023612872,-0.040215033143137,5,0.894427191,0.0020056820718209,385.5,28,15.0066651858433,42.6666666666667,15.7310732840028,"lowDose","3","14",NA,"Recommended","Recommended",NA,"Recommended_plus","lowD"
"mung1819/01_2019_Hermitage_Jade_0.25_lowDose","mung1819/01",2019,"Jade","Hermitage",0.25,6,2018-02-04,2018-04-12,"tebuconazole",2018-04-23,NA,NA,1,62,0.571263691,0.009574840511041,-0.015901609,-0.0270819971820543,7.166666667,1.169045194,0.0020056820718209,385.5,42.6666666666667,12.7383934099504,65.3333333333333,15.5263217365436,"lowDose","11",NA,NA,"Late",NA,NA,"Late","lowD"
"mung1819/01_2019_Hermitage_Jade_0.25_lowDose","mung1819/01",2019,"Jade","Hermitage",0.25,6,2018-02-04,2018-04-12,"control",NA,NA,NA,0,0,0.5871653,0.0168838105590475,NA,NA,7.5,0.547722558,0.0020056820718209,385.5,41,15.7987341265052,65.3333333333333,15.5263217365436,"lowDose","control","control","control","Late",NA,NA,"control","lowD"
"mung1819/02_2019_Hermitage_Jade_0.25_lowDose","mung1819/02",2019,"Jade","Hermitage",0.25,5,2018-02-18,2018-04-12,"tebuconazole",2018-04-15,NA,NA,1,62,0.296209259,0.0022788866646346,0.00676627600000002,0.0233768873229171,5.6,1.516575089,0.00120855040158904,1871.44646464646,49.8,18.3630062898208,67.2,20.0798406368178,"lowDose","3",NA,NA,"Recommended",NA,NA,"Recommended","lowD"
"mung1819/02_2019_Hermitage_Jade_0.25_lowDose","mung1819/02",2019,"Jade","Hermitage",0.25,5,2018-02-18,2018-04-12,"tebuconazole",2018-04-15,2018-04-29,NA,2,62,0.311682998,0.00522409974330836,0.022240015,0.0768372919926686,4.6,0.547722558,0.00120855040158904,1871.44646464646,47.8,16.0996894379985,60.8,16.5891530826622,"lowDose","3","14",NA,"Recommended","Recommended",NA,"Recommended_plus","lowD"
"mung1819/02_2019_Hermitage_Jade_0.25_lowDose","mung1819/02",2019,"Jade","Hermitage",0.25,6,2018-02-18,2018-04-12,"tebuconazole",2018-04-23,NA,NA,1,62,0.275859288,0.000757063448625796,-0.013583695,-0.0469304692040159,7.333333333,0.516397779,0.00120855040158904,1871.44646464646,83,17.2510869222783,106.666666666667,18.7047231112002,"lowDose","11",NA,NA,"Late",NA,NA,"Late","lowD"
"mung1819/02_2019_Hermitage_Jade_0.25_lowDose","mung1819/02",2019,"Jade","Hermitage",0.25,6,2018-02-18,2018-04-12,"control",NA,NA,NA,0,0,0.289442983,0.00510418398011918,NA,NA,7.833333333,0.40824829,0.00120855040158904,1871.44646464646,78.3333333333333,20.6946047719367,104,22.0544780033444,"lowDose","control","control","control","Late",NA,NA,"control","lowD"
